date,AAPL,MSFT,GOOGL,AMZN,META,NVDA
2021-06-10,98.61731494317789,99.72939293872685,105.43912037373136,91.74168784785022,96.60763152132216,102.42194518186531
2021-06-11,100.29742583394172,100.46943545177258,105.24969842370737,91.32128856600518,97.95353363016385,103.08040641392202
2021-06-14,99.01423511941726,101.32704461024964,105.74719119162421,90.61146708802583,97.69020595797943,103.40976047428818
2021-06-15,98.8052946599187,101.26596560033212,105.5579795665098,90.74253465749605,98.86924082124861,101.33086146379833
2021-06-16,98.90992543014197,101.47014627872193,105.20715950608681,89.44453676571031,99.09395501789216,102.70451923228141
2021-06-17,99.30267339891029,100.9059308675721,104.84604504923803,88.43323153548126,98.53827668453994,103.47279771208235
2021-06-18,100.81793803106038,101.99189107779094,105.35030553842579,89.79098747186791,99.01212567799789,104.29443136461636
2021-06-21,100.82390911192547,101.37644622177231,106.13740943424315,88.90648056889583,99.58663661557648,104.0862226556747
2021-06-22,101.68145813191455,103.11743061266714,107.02294618031911,88.01182753842932,99.77871199153779,103.3690977616655
2021-06-23,102.8239430511948,103.5497478355737,106.32870203524418,87.22098107890582,99.71344784035188,102.27415639892712
2021-06-24,102.95500315225388,104.38357843346746,106.71727736169179,85.53214875100169,99.83443902503278,102.20810740629784
2021-06-25,104.39371664053645,102.77213364010424,106.31453620972108,86.01892629218175,98.67269182418113,103.52016000628454
2021-06-28,105.19322249902203,102.39146982725762,107.10062849938431,86.8317059489774,98.94142090377571,103.80335549743177
2021-06-29,104.53822538477952,102.33828687621111,107.04072312369706,87.15600451995722,99.8019026153215,102.99605583134547
2021-06-30,105.77079313574646,101.71808760659854,106.32509491194251,87.28582685208863,100.46529162461957,102.99207926993172
2021-07-01,106.79452883067471,102.69029578035006,107.0945604794255,89.17379743733237,100.5795481762274,101.63640905851841
2021-07-02,106.75896291445524,103.12163087381636,108.5832436277488,88.33157912200815,99.90944937911611,100.67727591635057
2021-07-05,106.97791706373219,103.40304433673487,108.66383369268213,87.21072168620442,97.93609454540571,100.57328534346215
2021-07-06,107.28340358850046,103.89974885388993,108.69452245240029,87.670440585713,98.03507358960789,100.91752859623419
2021-07-07,106.99132183748613,103.9293501858156,109.26938799466632,87.2821099026318,98.31782072946893,100.57337673610473
2021-07-08,107.69129934271386,102.2736205282514,108.12948236088266,86.24334967071141,96.48825457033004,100.01762075494392
2021-07-09,107.62022450188982,102.60154225111879,109.25253392483205,87.30548625136187,96.59114312724671,101.27037627815614
2021-07-12,106.93419632326346,102.14588277876713,107.99900225944224,86.71375199054044,96.3441975839997,101.9545235588731
2021-07-13,106.13562370302456,102.83298571009169,107.48584633420508,87.3542424135374,96.58660019225024,100.83052724680653
2021-07-14,105.83214840898403,102.5972948387323,106.78075904970524,87.07013394121942,97.10955117155606,100.87718619917763
2021-07-15,106.22155266181615,103.7676415346099,106.57114458390262,86.11437828104691,98.01836294197615,100.68826083835296
2021-07-16,106.79843086009846,103.9026359853715,107.12026534098169,87.67472662710945,99.89502326018535,100.98110814859818
2021-07-19,107.76937600645948,103.24753537701068,107.45338467492367,87.69519917212165,100.19031367587907,100.3542957551866
2021-07-20,105.67311769307966,102.01615195268342,106.73280750550344,87.22251426650813,101.444335404973,100.93691260668949
2021-07-21,105.77646212202134,101.50117198867609,106.29832122167817,87.19447001821402,101.76430611645304,100.48188313341684
2021-07-22,105.05039807943525,101.73473216853336,108.77467983866806,87.54677769017209,103.16945537716909,100.78175209147749
2021-07-23,105.13734103842529,101.72642012342423,108.23710964321332,87.96132398950422,102.60042662720856,101.44974416574506
2021-07-26,105.6878914625288,101.72647954595806,108.88002401716683,87.94559699297376,103.60825850013555,100.20347511412189
2021-07-27,103.96066640069004,100.46163737550637,110.0138494578346,88.52886636392479,102.95685173830189,98.95167775044882
2021-07-28,102.91008009797049,101.8325909148789,109.7578173944606,87.62295758281434,102.74205936783414,97.1576486407212
2021-07-29,102.94313735143521,101.71418248404342,110.40198135890031,87.82318673134021,103.24383604301812,96.57822270427371
2021-07-30,104.49339854952183,101.12134002211172,109.83092593058201,88.93692913089521,103.28358006729567,97.8562416660965
2021-08-02,105.63599667818586,101.15034731010559,109.9738824697022,89.9883421084463,102.90633179209358,97.04797382160983
2021-08-03,105.9365928012421,99.81363489989118,110.4502887659784,89.53170701394845,103.77494326917738,95.13283906861027
2021-08-04,104.36515519630294,99.01207663903276,110.50864353901488,89.27360667992868,103.41441838683272,94.87380217553063
2021-08-05,103.5810445474056,99.62602270028519,111.1545798973099,89.59620518908274,103.93060732594795,95.14915669792623
2021-08-06,103.94352664553026,99.79887227610486,110.95045720364405,89.2324722060362,103.33310627745149,94.871704404931
2021-08-09,104.2196549715347,99.83757935851928,110.27068625918277,89.87547734824795,103.94394382123006,94.74858896956839
2021-08-10,104.55385839485028,99.86932840402986,108.87138994536917,89.72015640758097,104.03862311624295,93.95759478049862
2021-08-11,103.39570638387366,100.99305894030567,110.01872334077612,89.58384488013203,104.39372077479823,92.20956547402078
2021-08-12,102.92705260645243,99.91122399287012,110.40694506229862,90.82737055121878,103.18917093368233,91.39323584366663
2021-08-13,104.3238847345207,98.99743432213599,110.69251538742367,92.21492239014708,101.89478265496518,90.51483977851446
2021-08-16,103.81478683100622,99.57065881204913,110.82609824428211,90.8486609702321,102.24141272739227,90.03210135032941
2021-08-17,103.57092148161023,99.32958906187798,111.60437342979563,91.64911904909982,102.88280219574297,89.06357177002458
2021-08-18,102.84039406476622,99.63582422467393,110.47247898907186,92.08702079352148,102.34339486893849,88.25985809003585
2021-08-19,103.19898427067345,99.30119515241825,111.93557718316075,91.90509137505526,102.52824042224992,88.58693124309225
2021-08-20,103.47279926585587,98.76770275382397,111.44275640917465,92.80850073355734,101.56451950233914,86.79619369945904
2021-08-23,105.95826251888512,98.77755234704199,110.09660782398396,92.88816480063606,101.67143078771079,86.95452254167726
2021-08-24,106.22664584223995,98.98414233720638,108.55926143954866,93.21261235929498,103.137293868531,86.89097389485923
2021-08-25,106.04720273019707,99.41739145600835,107.00720718778001,93.28352520893075,102.75861446117752,88.13609103530979
2021-08-26,107.44714574683482,98.52090820115207,107.48657079806169,93.50083532591628,102.02337619912927,88.24110807522744
2021-08-27,107.44227893537558,97.44402671062312,107.74533700775737,93.06479985339585,102.00361722177934,88.40824795051017
2021-08-30,105.71398495103772,97.49912059131077,106.94315140732662,90.87516613026577,102.30880334668566,88.30996202919967
2021-08-31,104.46946217887051,98.0249533137298,107.10230009301496,92.50288494104642,102.51913690013619,88.46852128015847
2021-09-01,105.13183687203005,98.49530653570157,108.1570564939916,92.09819947303535,102.14081158247556,88.1112407636055
2021-09-02,106.58083920548964,98.30154823749486,107.97371427697632,92.48714062721831,102.11380007880749,88.93610125365784
2021-09-03,105.41517023040994,97.26088379859671,105.52431586546902,91.37546001961785,100.92554582084472,88.40475489601593
2021-09-06,105.45580997832391,96.68867820152141,105.72397664947862,92.36205861099124,100.3758194542667,87.96922956747007
2021-09-07,105.3993860772852,97.31112204280507,105.84329249308288,92.99694845748454,99.67130371090389,88.06960872526503
2021-09-08,104.34766993766426,96.07259328472487,106.39347393058627,92.70827001272369,98.82970197836339,87.97535324725033
2021-09-09,102.70475737878996,95.15498791374094,105.86208753080166,94.02146900776863,99.2890130045593,88.72762413563888
2021-09-10,101.56935138975753,95.29041246250208,105.68289551973109,94.23133208104889,98.92611226224322,88.73337635414515
2021-09-13,102.24789494426591,95.94945153406076,104.36770838967297,92.59274847046275,99.765599753542,89.61960851231086
2021-09-14,100.544486176087,95.84118884844568,104.9459841122106,93.7536257221224,99.98623900680609,89.18199428599077
2021-09-15,100.38628829536039,95.45282629308711,103.92390787195693,95.1442463291609,101.25556349344286,89.84637699985744
2021-09-16,100.90142810903725,95.77746909425602,104.11308253297109,95.93489111061315,101.59648325441988,90.22438216123757
2021-09-17,101.31801411338786,94.55223129599223,104.32806669725328,95.64218808481948,100.70183336983376,91.57406040923337
2021-09-20,102.79286872971372,95.08508211067672,105.83945952947995,95.99426372317785,101.22688409741131,91.10186426423753
2021-09-21,102.93657792910473,94.18536961979946,105.89285902405543,96.0207758249874,102.78699596787007,91.83981858446984
2021-09-22,103.15639551445719,94.23215273841531,105.73620899439389,95.20648471162367,102.6775322705762,91.30632497636475
2021-09-23,103.33285534561907,94.30280490974813,103.98775032345713,94.88692770442458,103.25258857995078,91.86436731070621
2021-09-24,103.58974748764538,93.8710699782432,103.31423714594274,95.35573346258192,103.7915142555234,93.01711825405735
2021-09-27,103.72057376317916,93.15721568007163,103.29017873582731,95.74345492036977,103.86453581077231,92.80312835063881
2021-09-28,103.36791356174837,92.74833946871725,103.61267716001443,95.49578389255976,104.13270700047235,93.06440233489776
2021-09-29,102.74866013141732,93.6189813890714,102.43251532205278,93.68986370299892,102.37192400074204,92.88533479889848
2021-09-30,102.67069811828932,94.54997292326786,100.2837184960383,94.00418577010724,103.6775742167976,92.06780916695243
2021-10-01,101.98890292972278,93.81587899420455,99.95835454252487,95.0230581952169,105.14552214938773,91.76199690964343
2021-10-04,102.41966598522968,95.51600031125353,100.27710221188693,95.49731797206915,105.86865606678258,94.49615867750693
2021-10-05,102.02758314462967,96.43491550652085,100.16965382632999,95.29741950692568,106.8355369460461,94.69208723818873
2021-10-06,102.10811810447673,96.76043166581904,100.57886697475978,93.8956584338514,107.4795231714714,94.01472670565899
2021-10-07,101.778648771013,96.55814798721828,99.74625569535573,94.26102594826918,106.03808772103692,93.45044434810669
2021-10-08,101.633977013462,96.67226657257895,98.8414080045606,94.70931123218175,105.98023541447856,91.9500937405429
2021-10-11,101.23880798309727,96.1357871227922,98.3853668888495,94.32924570536657,105.7692584351571,92.29869331925717
2021-10-12,100.08343407739298,95.0984661498264,98.40594373609272,95.0733449206699,105.18355732547384,90.27983966433949
2021-10-13,99.09231589065021,94.36431888460613,97.76299305517551,94.79051094905753,104.57714539905129,90.74205373158917
2021-10-14,98.2899045132717,94.60988786478791,96.45040516707375,94.96940696675316,104.53410934763126,90.52348615786973
2021-10-15,98.12480744438426,96.49979954199732,96.59452289123128,94.31452697987123,104.93796145435788,90.04377340041225
2021-10-18,98.30087893389624,96.79565201481071,95.98204929419096,94.93106132653995,105.76777433466805,90.95845152109781
2021-10-19,99.49617736316212,95.46259691809566,95.85117823362863,94.38609302903308,105.99357894861679,90.65037360772496
2021-10-20,100.98422417190682,95.31283117384731,96.14858782733035,94.19087159431876,106.03528403098572,90.63549164800213
2021-10-21,102.03372712732077,96.67552243562166,96.48508082383756,94.73242092245663,105.17037340328824,90.66392249545788
2021-10-22,102.94879665569923,97.03324951869159,97.36629700621353,95.2955398289504,106.39777531495082,91.05602375653959
2021-10-25,103.16473486259193,94.72875021508635,97.60725389941418,92.49959896143719,104.87881744785956,91.33167996082852
2021-10-26,102.31974925124882,94.29194706479615,98.7894877676909,92.24122224511119,106.89253513938056,91.42851542750597
2021-10-27,103.7489225686607,94.47923532044608,98.09226550422943,92.24659570557499,106.96216477987099,90.52042844641967
2021-10-28,103.09434844579985,95.1432143788912,98.08100818438331,92.00209506020157,106.82949428902661,90.6466395513385
2021-10-29,102.41165288662334,94.48151468341788,99.0856684141136,91.82331878221532,105.76852118427782,91.092274294739
2021-11-01,101.2711447687973,94.7542593851672,99.77485701044728,92.19520418205661,106.41595676888448,90.16899058110644
2021-11-02,101.10530967016783,94.46284248184482,100.55076687569489,93.36573268985204,108.03903273495608,91.19372830326846
2021-11-03,101.38092292076743,95.03466032021008,100.63827960189073,93.45415875439704,108.74254683114417,91.1414227743043
2021-11-04,100.91015617905141,95.39005995535396,100.50606467336607,93.58350518598279,109.18079662881493,90.74697062124525
2021-11-05,101.38182306118972,94.60670692931595,101.8385794533877,93.36165171239749,107.92072462925337,90.13848749880424
2021-11-08,101.22938816305174,94.2183986203364,101.36950023567928,93.64548394982789,108.00676228877082,90.19315437108449
2021-11-09,101.825223230037,92.72995014096341,101.16940714149759,92.11282473339544,108.13949080499287,90.27459884329343
2021-11-10,103.02482571168332,93.08609076190403,100.98829167465908,92.67572156108425,107.9221030391301,90.47341464970312
2021-11-11,102.78095645626013,93.88423434944707,101.74971971668494,92.16315893822454,108.99403155879813,91.17099873389553
2021-11-12,102.18913403200689,93.2713211512187,101.34581919129566,92.59406812867445,108.19898383492973,91.5202994815764
2021-11-15,101.78159496586534,93.13279225501148,103.10379001855192,91.36322491006632,109.22222631668052,91.41376128095568
2021-11-16,101.97405507315587,93.55284902277576,103.07418935564061,92.51934793403225,108.9266973890042,92.33250520694678
2021-11-17,101.8058603643498,92.64565661535362,103.32924768296495,93.48584766021469,108.73215573409271,92.0795086953485
2021-11-18,101.40517189466074,91.27988850938586,102.36124883708048,93.45827849068226,109.65405362637885,93.9738809791056
2021-11-19,102.46828394990285,91.36178956853287,102.12985178123391,93.68355836301838,109.59290145353671,93.95790636703559
2021-11-22,101.2580067845546,90.17765470787357,102.5934769319336,93.41131053941916,108.99556868468471,93.89886098521184
2021-11-23,101.57775438465033,89.85911822949852,103.78220921592627,94.76079646063513,109.61492528853232,94.79507236655797
2021-11-24,102.76751208676392,90.53710840521934,104.55207342486423,95.40366442361744,108.94016248673768,95.5765152886763
2021-11-25,101.85200713011233,91.24942553084227,104.98478038473233,96.29578489070924,108.42229491090978,94.45443181913379
2021-11-26,101.8983986500499,91.27416070150494,105.90304019575707,95.98323199054335,108.68884226994635,93.67652494408001
2021-11-29,102.00498943799316,90.82093857568957,105.8113678266823,95.9397833635699,108.56494174660325,95.11046334287033
2021-11-30,101.79832674183311,89.30284626218136,105.04905265473114,95.7307208182224,107.96259472082687,96.16021983070875
2021-12-01,102.83146086099755,89.3281905694204,105.05829182480613,95.64266541947626,107.94321657649112,97.47113095114989
2021-12-02,100.74169425733848,88.53983235205298,104.59673719201552,95.73851043870106,107.86395881930926,96.73381707979834
2021-12-03,101.79483935850084,88.86186486750168,105.63309332294202,96.1548463611246,107.61252192458468,97.48550250512544
2021-12-06,101.8306718503563,89.94586044277482,103.61747105501951,95.1029156460703,106.63178932234443,97.23578632324059
2021-12-07,100.57095843145501,89.20503267272599,102.8662916263752,96.95333732159656,108.13780627725626,96.87830508291665
2021-12-08,99.59009719021698,87.80032903680144,102.70777266713225,96.12407662239679,107.99883358890455,95.5879523529683
2021-12-09,99.56869437624997,87.93439069022014,102.90678969032354,94.98053358583604,108.58724637264483,94.84473140269813
2021-12-10,99.69827830959605,87.09204883406476,102.78914542969491,95.39065204911338,109.27235142587858,94.86918672651775
2021-12-13,100.82557584328336,87.19054679796078,103.73756437894825,97.18676040941808,111.35361265844399,94.24130049223885
2021-12-14,101.8537882239777,86.30578264235135,102.46803489210295,96.64184960630492,111.53512735216798,94.00108076681042
2021-12-15,101.18631386245889,85.71405190421352,101.62948410819304,98.3058767232289,111.6689338550341,94.55855052543663
2021-12-16,100.94922834942591,85.15304710273904,99.41091031354185,97.14469613798187,109.96866282036378,92.79221997095016
2021-12-17,101.79353836974715,84.92971094154159,100.2147778686106,97.2435564222421,110.4082869977508,91.91689980266842
2021-12-20,102.50834850677504,84.63760808674871,100.78201190287619,97.79917353194094,110.05240653128065,91.20143761668851
2021-12-21,102.3489478138937,84.66874541143052,99.9201555998728,97.6002985646326,110.30758765639987,91.44776448759104
2021-12-22,103.73376227586353,84.26444081954696,101.602066344825,97.50040196195545,111.59268014704445,91.79295783061403
2021-12-23,102.1724186417436,84.08962077574891,100.2718009457887,98.1886468166684,112.87550663819181,91.14539656755657
2021-12-24,101.65478114671352,83.72848211610221,100.96807799755325,98.22946597556611,114.54028853473466,90.8602014597381
2021-12-27,101.9498019418952,84.44193213586486,100.82091446227676,98.3987827118033,114.67720948559308,90.4459372118478
2021-12-28,102.62963276756032,84.96646974758588,102.2157430161722,99.69019774638896,114.4989798350966,90.84737266542835
2021-12-29,102.53316944633337,84.46451523658442,103.43248368049447,99.86804238891041,114.17067510357626,91.61569704715689
2021-12-30,100.46930912359554,84.64592656892535,103.04662802051129,99.64681437929784,112.48974693864433,91.21282586127516
2021-12-31,101.55219622108449,85.11145711704569,103.1099786593905,99.74356217201765,111.04721984638313,91.77901381611791
2022-01-03,100.46193769746554,84.81575272550795,102.34479150134929,99.15563344174366,111.29611300722087,90.42487656661915
2022-01-04,101.20602673734939,84.7597690793922,100.46910773413131,98.50111447543873,112.55095927938692,88.55678630728097
2022-01-05,100.19750165615923,85.25804869735467,99.87049893377359,98.7631389834069,112.99626069670423,89.81560716086157
2022-01-06,100.47065811723255,84.22705575235274,100.79731926535374,98.13602173954246,112.45833638265177,89.77395439372592
2022-01-07,100.35261336244521,84.6267286626111,100.7305834939737,96.6056805206321,112.00982232049125,90.0374194522268
2022-01-10,99.13236841169623,84.91294283129326,100.58209387501324,96.57282038707999,113.27591267345652,90.04754425172567
2022-01-11,101.4511855215317,84.8896238072793,100.0857143594446,97.04312684871378,113.83775716272422,89.79774406248505
2022-01-12,103.14251919328885,84.94651498197675,99.3077769148347,97.56688421445561,113.51741901835555,89.44214642275486
2022-01-13,102.20914967457387,85.29257340670321,100.9648129553741,98.05338760376159,113.31722036526146,89.19096195560428
2022-01-14,101.93025649283294,84.97560829712913,101.63641447746028,96.6354594612475,114.0214360270919,88.85817318417237
2022-01-17,101.10370900272142,85.95872147749117,102.74404098294781,97.46529528141927,112.74654370462333,89.52772940749925
2022-01-18,99.90646037956256,86.02195284429487,103.13995398507892,97.99090626731036,113.01156114756732,89.82002667001284
2022-01-19,101.20112223711901,84.32963222736763,103.19439678228157,98.16254191907446,111.78088361103246,90.1638573171634
2022-01-20,100.58818633975477,84.77850530737307,102.70958930223762,97.8922040984828,113.40633153082962,90.00864351921274
2022-01-21,99.19717130454406,86.14095799944252,103.31381760662255,97.8515311187365,114.04875363052716,89.09218091738104
2022-01-24,99.18657595391616,86.21442493915177,103.16430853164475,97.64038529478557,114.96968061483186,89.49689130470682
2022-01-25,99.32088000051122,86.69243292326682,102.96567208985073,99.53930015422726,113.69830576547079,90.53304168128776
2022-01-26,98.92820304924217,88.50478381044505,104.0857823207475,100.60253634877832,114.04903552809311,90.63431473347663
2022-01-27,99.20811272270184,89.47571766417407,104.20572656554819,99.84181693500595,114.76942216620421,91.2774053044979
2022-01-28,99.94430718888226,89.40969946872042,103.58209544212471,99.29258291295783,113.43961898451556,91.58139937107238
2022-01-31,99.58846090706257,87.31631444266652,102.54882777092975,100.18221743372615,112.83276857986095,91.84166146572814
2022-02-01,100.47355680713956,86.98395976756822,102.51385969353284,101.79241267456686,113.9063874590455,91.37319164998299
2022-02-02,100.10541453020971,87.24641546881453,102.31842584402548,101.36290300333621,115.1283920326768,91.1924408242336
2022-02-03,100.65198712030472,88.92009897072559,103.09671271518674,102.62997446970876,115.00438382173357,91.00014613104852
2022-02-04,101.55664611544968,89.04124292562327,102.14728795856357,101.6247780521389,113.81707660991131,89.81567793848096
2022-02-07,102.50955919895526,89.06187122213079,100.35073744786762,101.5042095390533,113.70747562365548,91.36536866965746
2022-02-08,101.90452627763185,90.03368302024374,100.43160764338592,101.6781568424106,113.49417873575733,91.35123302667635
2022-02-09,101.41648851534943,90.82036492607757,99.5010473066149,102.11653514201258,113.84714253651258,91.05435673230812
2022-02-10,100.9201888240738,90.05175518155039,99.22736978435213,101.22617633918591,114.15003765666944,90.227169926894
2022-02-11,100.12527143047416,89.78322531360683,98.88534108723786,102.46307715062525,114.62890257744944,90.21364441058213
2022-02-14,98.56162789143565,89.8525979853999,100.59057449716377,102.68630122262215,114.8194300315208,90.71141012794374
2022-02-15,97.18471960009732,88.82100156443626,100.95270110092657,102.29603561720391,116.25291661268867,90.65607630313714
2022-02-16,95.84385152036587,86.56336217798804,100.38673082750695,101.75976448747075,115.42527722248967,91.09973871650024
2022-02-17,95.95451267052518,85.31208721347447,101.13794001317238,102.4704748354617,116.00294078487332,92.04925496455655
2022-02-18,97.2937389982666,84.47292498376373,101.52138388806375,100.87340037323816,114.88869253883489,92.96704790974279
2022-02-21,97.91034577502384,84.59920861111621,101.39542685577044,101.9390689853729,114.62531726728858,91.6152188296547
2022-02-22,98.1969616609231,84.74125073421536,99.98348715596572,101.1995238258673,113.92364547591518,91.21206366594818
2022-02-23,97.4477637985617,84.027304004351,100.3380999554006,101.58899322488244,113.4917488162897,90.68745367527515
2022-02-24,96.85196960371472,83.29320603681974,99.62603856174064,101.11480335313641,112.48526045136602,90.8414196301262
2022-02-25,95.78119498883683,83.44163844468775,99.60810200874815,101.55170107756595,112.65140240832072,89.93309293522978
2022-02-28,95.57363344527802,83.92914369739381,97.62418200605507,101.58837131774993,113.45545733403901,89.6073185082203
2022-03-01,95.15363859019543,83.95142777801378,96.48410946519317,99.82261207833078,114.45398275777777,89.01255631702773
2022-03-02,94.02965769150089,82.94415728314864,96.27383402432311,99.16320799435532,114.70981106139658,89.26475183397577
2022-03-03,94.28110001045071,84.06173105701343,95.52782037404825,99.19516554764478,115.84218318908816,90.2410759987756
2022-03-04,93.79001258021397,84.74890823082308,95.65601920832249,99.08002487270112,115.32610029347032,89.71973685769095
2022-03-07,93.66605213228813,84.77906803373615,95.78286925587129,98.61266696438688,115.89878224232247,91.90001311150903
2022-03-08,93.58723038761546,83.97617932104139,95.89646295203329,98.31122462433414,116.20758390308423,92.45030448766384
2022-03-09,94.48633371191816,82.45755187497798,97.17345322154084,98.65644353970863,117.27313453342396,91.59870075144792
2022-03-10,94.45099927485848,82.3193170594144,97.2437359014765,99.36283287879874,115.45056099956004,92.17289440910429
2022-03-11,94.31002397376098,81.36729714173468,97.64920551737202,97.47557463453865,116.06682594217965,91.09162039923547
2022-03-14,94.24153876147128,82.15080620664764,97.53186993681608,96.95778110214209,115.6236135912576,92.04483502483295
2022-03-15,94.06336039616599,82.09340471147473,96.43164090842983,97.37563495920377,114.14325399137407,92.7105951640851
2022-03-16,95.91299318794921,81.40476746057757,96.38882960255361,98.82390903151695,115.27984807160254,92.2304473862212
2022-03-17,95.96901598915846,81.63494529011683,95.90602547980828,98.80941970562573,113.8801010375027,92.38265369720705
2022-03-18,95.89233726476691,80.6692172365203,96.76613683832448,99.19912394080909,113.33613737753174,92.2695761731244
2022-03-21,94.8352765431985,80.09177991681257,97.44061687119225,98.40895608863521,113.59033695708159,91.6087324736543
2022-03-22,94.7864234623221,80.70282444398214,97.084384064712,97.23857415612936,112.41065670885429,91.27596272325549
2022-03-23,94.87210892297779,80.21169351809625,98.71128453801813,95.66836212510627,112.32648652724855,90.2411679937185
2022-03-24,94.897210954326,78.66509481788637,98.812792770023,97.05172720441384,111.8227893136222,90.35057589221407
2022-03-25,94.97868815835297,78.47041673706599,97.24086354932726,97.76257896550763,111.96427823278292,89.81623625690986
2022-03-28,94.57151131605724,78.16855692060112,97.75013233503773,96.75751562634662,112.94845811499638,88.85070308372134
2022-03-29,95.92191245678134,78.781714193663,97.7086392846438,95.91653298873314,112.33573379043011,88.7957037312795
2022-03-30,95.87090314750313,78.77764808693244,97.56023941626624,94.83490918490108,111.89433304853766,89.46525220003842
2022-03-31,95.47547563749075,78.05819223951252,97.3920088114921,94.2934612894161,112.92879098090933,89.59381628815972
2022-04-01,95.74952169175884,77.38196798631081,96.70108135033779,94.29411623797715,112.20413722511474,90.01042915864227
2022-04-04,95.14052794417597,76.86678006523778,96.12702124045352,94.99110977741961,112.60895212263561,91.11988660372383
2022-04-05,94.79954335040553,77.26896875450488,95.67108786958227,94.84251193893344,112.5655641829994,90.7741110248603
2022-04-06,94.50252395830962,76.36885179043804,96.12691809640302,93.96214083544847,114.89614367426613,90.26766155140257
