date,portfolio_log_return,portfolio_level,portfolio_drawdown,portfolio_realized_vol_20d,avg_pairwise_corr_20d,breadth_above_50dma,cross_sectional_dispersion_20d,portfolio_return_20d,lead_lag_concentration,stress_propagation_score,forward_vol_20d,forward_drawdown_20d,regime_label
2021-05-21,-0.004470615579996877,0.988282317693889,-0.02138929473135054,0.050092791082931555,0.028655641971786928,0.0,0.006677090891693309,-0.01712124938388297,0.2848894604294125,-0.7735172322817192,0.06042032917556831,-0.010460888424598913,Rotation / Transition
2021-05-24,0.005040715737507344,0.9932765445900671,-0.016443942762952468,0.05300056737313913,0.05581563722435407,0.0,0.00666252730121687,-0.014669699667850367,0.2764878257804678,-0.8136692602872773,0.05854394152576504,-0.010460888424598802,Rotation / Transition
2021-05-25,0.00018002200069696292,0.9934553723168491,-0.01626686509527131,0.05220528586833902,0.03705387155233501,0.0,0.007016233800951012,-0.016400623077551007,0.2831788539332943,-0.6546318221913088,0.05924251057129412,-0.010460888424598913,Rotation / Transition
2021-05-26,0.0042493635679391835,0.9976859075575802,-0.012077731078124931,0.054822721556711286,0.04659807866217913,0.0,0.007204264206396659,-0.00978552442962884,0.29171573915750054,-0.4813362259252164,0.058302674197667166,-0.010460888424598913,Rotation / Transition
2021-05-27,0.00310328216125851,1.0007868174476426,-0.009007167576017938,0.05626428426454183,0.06363359192586038,0.0,0.006988970836154728,-0.005908473517431586,0.28998407567921164,-0.5431860316207267,0.057544247168660086,-0.009379070257753308,Rotation / Transition
2021-05-28,-0.005756401935189152,0.9950424356225249,-0.01469533324342398,0.05792815097447107,0.07134318843395908,0.0,0.0070214457025124894,-0.014770878123946396,0.2859817934313593,-0.5548226219551528,0.05345431749444232,-0.009379070257753308,Rotation / Transition
2021-05-31,0.0011961644306689816,0.9962333821329487,-0.013516041674975665,0.05700542322407437,0.0613561976809364,0.0,0.007047290393596109,-0.00961011396373553,0.3094449130568215,-0.3287579388920348,0.05514284266678235,-0.009379070257753419,Rotation / Transition
2021-06-01,0.000475296174472728,0.9967070005939637,-0.013047058179203264,0.057106459265353356,0.06016546855386339,0.0,0.007045381494945047,-0.008726965718315327,0.3136422971789172,-0.28865440897195627,0.05525383951097776,-0.009379070257753197,Rotation / Transition
2021-06-02,0.002992283916601668,0.9996938975145497,-0.01008939188315916,0.0583888614296929,0.05064622591501793,0.0,0.007500880723406077,-0.005626638781494571,0.2858246569753036,-0.41878739449124225,0.05457622466515324,-0.005451368273094115,Rotation / Transition
2021-06-03,-0.003957049499415444,0.995745875688305,-0.013998777242610783,0.052755851846009505,-0.00015659815671556683,0.0,0.007702005232929266,-0.0015635041528412321,0.29109897897338954,-0.38941533921107213,0.05532192008662501,-0.005295892841783445,Rotation / Transition
2021-06-04,-0.005466281203059993,0.9903176982135135,-0.019373833025582488,0.0560879322303831,0.01525360900258124,0.0,0.007895223220783867,-0.007233627950391063,0.28305112706568264,-0.3692632400749564,0.050997701192185795,-0.005295892841783556,Rotation / Transition
2021-06-07,0.0008077349500310582,0.9911179355763293,-0.018581427013669827,0.05574922071320871,-0.00011084986061416502,0.0,0.008173330474889424,-0.004129806990400848,0.26818494600427173,-0.445116824040414,0.05484232805925206,-0.00602006368698127,Rotation / Transition
2021-06-08,0.0028707148760271175,0.9939672403919853,-0.015760006307002805,0.05667104712027783,0.008599150240315894,0.0,0.008022619503804137,-0.00012797379292791124,0.26578163391243037,-0.5050556641431589,0.05487279059527207,-0.00602006368698127,Rotation / Transition
2021-06-09,-0.001754410580488604,0.992224942548561,-0.017485253527169675,0.05636064087061845,0.013691692551324937,0.0,0.007934450905645884,-0.0040929327272848735,0.2721227772416586,-0.46613025662821184,0.0542482375162414,-0.00602006368698127,Rotation / Transition
2021-06-10,0.0003010530270509311,0.9925236998396676,-0.017189419960060848,0.055915466824592266,0.013576126942796012,0.0,0.007800680557398312,-0.0016565714395051492,0.27764594206484366,-0.45861385376791775,0.06493209016683062,-0.012765144624793612,Rotation / Transition
2021-06-11,0.006356503219980454,0.9988527740132112,-0.010922283910190234,0.058329715489763026,0.03016578978824669,0.0,0.007544195026521682,0.00025657931156164524,0.2811946091076151,-0.4783976079185796,0.06502621393988672,-0.012765144624793723,Rotation / Transition
2021-06-14,-0.0011610004661628537,0.9976937784043611,-0.012069937257693786,0.05507636805358803,0.006514353769613764,0.0,0.007634136944026847,0.004405784102805418,0.2928458282188082,-0.3766161128804561,0.06676545132354189,-0.012765144624793612,Rotation / Transition
2021-06-15,-0.0018953874538369202,0.9958045531065516,-0.01394067405830246,0.05435092746127087,0.001420433129553554,0.0,0.0077748729646681235,0.005514979282347011,0.2823828373100334,-0.4430022268270555,0.0665021433002631,-0.012765144624793723,Rotation / Transition
2021-06-16,0.00017858713116473504,0.9959824068656152,-0.013764560826813987,0.05435170294571844,0.002532194817498808,0.0,0.007765213163714149,0.005372347756631869,0.29846831756335945,-0.28396378849516896,0.06680812231216122,-0.013141782961482829,Rotation / Transition
2021-06-17,-0.002432165001318302,0.993562956757319,-0.016160333506797797,0.054715050266191424,0.016561578355379577,0.0,0.007650096667040193,0.0008584094739315291,0.295580277713319,-0.3316123110141722,0.0662269114380456,-0.01314178296148294,Rotation / Transition
2021-06-18,0.009764945197335914,1.0033125693243143,-0.006506133427060412,0.061989949759992134,0.056858203743949,0.0,0.007618607880489063,0.01509397025126432,0.29566238380666393,-0.2570509685174708,0.06427493261511877,-0.013141782961482718,Rotation / Transition
2021-06-21,-0.0007770064551340106,1.002533291772483,-0.007277784746672511,0.060064816651174024,0.04693416706886575,0.0,0.007675717154158372,0.009276248058622965,0.2839727622675197,-0.3757557707164506,0.06413673841665474,-0.013141782961482718,Rotation / Transition
2021-06-22,0.003117546475428501,1.0056636128281111,-0.004178097905048306,0.060781533369323654,0.05017676938279135,0.0,0.007712054851146777,0.012213772533354502,0.27785537250554976,-0.41715971912350985,0.06532510473976458,-0.01314178296148294,Rotation / Transition
2021-06-23,-0.00191344449453205,1.0037411711540607,-0.00608172601697321,0.059817281595480186,0.06455992647732199,0.0,0.007653569654441275,0.00605096447088327,0.284127266423781,-0.35879222345677403,0.0652278251327781,-0.01314178296148294,Rotation / Transition
2021-06-24,-0.0010073555233970726,1.002730556051052,-0.007082450952554553,0.05903915188208266,0.05880385404298196,0.0,0.00787779588269966,0.0019403267862276872,0.29094359187570246,-0.22499068392013868,0.06874957527153354,-0.01314178296148294,Rotation / Transition
2021-06-25,0.00021061917214308204,1.0029417725729939,-0.006873301455693981,0.05484297257478456,0.007045315335920144,0.6666666666666666,0.008221216256234063,0.00790734789355992,0.2924749264451523,-1.0974872639316187,0.068747307225454,-0.013141782961482829,Rotation / Transition
2021-06-28,0.004356919202884946,1.0073210419752252,-0.002536888831941586,0.05657536284855628,0.019625680886158715,0.6666666666666666,0.00813458940592738,0.011068102665775886,0.2909741270006547,-1.1179213645762354,0.06738587936990695,-0.013141782961482829,Rotation / Transition
2021-06-29,-0.0004575994522986922,1.0068601978671756,-0.002993222988207478,0.056689243207850536,0.016503835983511253,0.8333333333333334,0.008235819589711224,0.010135207039004465,0.2997762862504164,-1.2285062542704874,0.06997225952388778,-0.01314178296148294,Rotation / Transition
2021-06-30,0.0011682949252718917,1.0080371949327767,-0.0018277443513391445,0.05599402504498306,0.015016607457272273,0.8333333333333334,0.007970022846223224,0.00831121804767469,0.30104527792070024,-1.3115472174742264,0.07193786626874049,-0.013141782961482718,Rotation / Transition
2021-07-01,0.005940187407799484,1.0140429447646626,0.0,0.056759092404662106,0.010910227088288194,0.6666666666666666,0.008092465575810424,0.018208454954889618,0.2916209919055592,-1.1369737016541674,0.06856565440128033,-0.01182631783146082,Rotation / Transition
2021-07-02,-0.001332095269015306,1.0126930422543514,-0.0013312084239435196,0.05232253742928988,-0.017623186219596024,0.6666666666666666,0.007994516299375642,0.0223426408889343,0.29009161784431864,-1.2426772288911505,0.07102245311372032,-0.010074651466879914,Rotation / Transition
2021-07-05,-0.004706162056019221,1.0079383416558454,-0.006020063686981159,0.05626704136674483,0.02212893945959616,0.5,0.007803554395979635,0.016828743882884023,0.28029546779974396,-1.1062984226894166,0.06938694208874763,-0.010074651466879914,Rotation / Transition
2021-07-06,0.002935101259508688,1.0109010886061387,-0.0030983462532280237,0.05629829526925098,0.027000854310769838,0.5,0.007653959674423035,0.016893130266365596,0.2746826124982151,-1.2067990728944291,0.06993190720665098,-0.010032878509651622,Rotation / Transition
2021-07-07,-0.00035697259262645886,1.0105402890252624,-0.003454149311411192,0.05565751733043738,0.022653728110307407,0.5,0.007615731129160641,0.01829056825422774,0.2845582325538711,-1.1296609925513987,0.07214030648197824,-0.010994703032740749,Rotation / Transition
2021-07-08,-0.009387190487391303,1.00109853991899,-0.012765144624793723,0.06661891886680951,0.0888009236935718,0.5,0.007912253509636744,0.008602324739785505,0.312159243942842,-0.6176052328374059,0.06489364315850076,-0.01099470303274086,Rotation / Transition
2021-07-09,0.006437877931963598,1.007564280609787,-0.006388944559324483,0.06671548782038167,0.08730264002585794,0.5,0.007786815959488122,0.00868369945176865,0.31506016718967195,-0.6331330057086053,0.061002700103163235,-0.01099470303274086,Rotation / Transition
2021-07-12,-0.0041689474978259256,1.0033725416641113,-0.010522634327905789,0.06849990772514908,0.10783730104065889,0.5,0.007686677818746296,0.005675752420105577,0.3143846817134823,-0.6388923316481024,0.05946355213559302,-0.01099470303274086,Rotation / Transition
2021-07-13,-0.0011280515034635858,1.0022413239158499,-0.011638186439482223,0.06822975939333471,0.10870515134199335,0.5,0.007551706680607754,0.006443088370478912,0.3131668072102388,-0.6971318766045478,0.060341127323430756,-0.011521352355615244,Rotation / Transition
2021-07-14,-0.0015224600693978612,1.0007166124709426,-0.013141782961482718,0.06854368723573458,0.11503018726959385,0.5,0.007302416686463345,0.004742041169916315,0.3286852943156843,-0.6173133604188287,0.060215968735084904,-0.012568461192579705,Rotation / Transition
2021-07-15,0.0015755557195271663,1.002294539983288,-0.011585707333234385,0.06794737746089546,0.10905291189402141,0.5,0.007370565118099961,0.008749761890761784,0.31905885890463404,-0.7008285876100735,0.06084869379619774,-0.015608770956076268,Rotation / Transition
2021-07-16,0.008613704490939197,1.01096529903049,-0.0030350250451047778,0.06594468944484387,0.07519792439934059,0.6666666666666666,0.007522467006016363,0.007598521184365067,0.312114460622606,-1.0019942038204177,0.05170051664317358,-0.015648905728516738,Rotation / Transition
2021-07-19,0.0004648159264628582,1.0114353210309739,-0.0025715121308732547,0.06580290518883601,0.0783565501922105,0.6666666666666666,0.0074860415512006135,0.008840343565961936,0.32290815260462835,-0.9028080163779253,0.05189720874413219,-0.018072444998228798,Rotation / Transition
2021-07-20,-0.004257814837594243,1.0071379718645566,-0.006809349580069846,0.06702214331069374,0.07986313932683838,0.6666666666666666,0.007557811713592551,0.0014649822529391923,0.2812922000262862,-1.2873323945339123,0.05068117095916814,-0.01807244499822891,Rotation / Transition
2021-07-21,-0.0016421760185933998,1.0054854312923676,-0.008439004991333099,0.06692233653982628,0.0886267009010051,0.6666666666666666,0.007304207472355112,0.0017362507288778426,0.2880444099858251,-1.295000136431403,0.05193883334038658,-0.020902330523112522,Rotation / Transition
2021-07-22,0.006527555052429228,1.0120702608371732,-0.0019453652704494173,0.07053557594364222,0.10574546190585024,0.6666666666666666,0.007345911681157891,0.009271161304704142,0.306970924257099,-1.053484000122432,0.04679790675951037,-0.020902330523112522,Rotation / Transition
2021-07-23,0.0002651225023967048,1.0123386190096508,-0.001680723448460375,0.0705332489774631,0.13012009209865466,0.6666666666666666,0.006967514190075562,0.009325664634957766,0.2954669464319546,-1.2646901917440874,0.04830469372275361,-0.022603477724969068,Rotation / Transition
2021-07-26,0.0013968623271503056,1.0137537047987832,-0.0002852344344711488,0.06913645346974612,0.11791148025674253,0.6666666666666666,0.007113699633949979,0.006365607759223125,0.2942163929618252,-1.249528942901911,0.04922176310793345,-0.020645416665531213,Rotation / Transition
2021-07-27,-0.005149627140092298,1.0085466698583672,-0.005420159900201282,0.07179002351799312,0.12742660413335563,0.5,0.007362738307587632,0.0016735800714295186,0.29007748356063245,-0.9525901189442956,0.04740480814192163,-0.020645416665531213,Rotation / Transition
2021-07-28,-0.004933919880703612,1.0035828370398276,-0.010315251221695076,0.07380669348692456,0.12921500185847898,0.5,0.0075477656634057285,-0.004428634734545985,0.2796350582624957,-0.9830858015289808,0.04484054307204188,-0.020645416665531102,Rotation / Transition
2021-07-29,0.0010303958146020697,1.004617457537496,-0.00929495863644525,0.0703468771122658,0.12933640623964868,0.5,0.007190893995329436,-0.009338426327743399,0.28874257307017187,-1.0279662101717664,0.04475542945526912,-0.020645416665531324,Rotation / Transition
2021-07-30,0.005008102168754025,1.0096613039122502,-0.004320961824185177,0.0728674994066599,0.14341987234666906,0.5,0.007213994788035359,-0.002998228889974067,0.28715550368767123,-1.0064910416237312,0.04028765687385081,-0.020645416665531324,Rotation / Transition
2021-08-02,0.0020437094624818166,1.0117268682607143,-0.0022840023846186774,0.07118950050044132,0.14925975452873183,0.6666666666666666,0.007141251766668015,0.00375164262852697,0.2896908917107673,-1.2343079302693982,0.04504352290754273,-0.021692804738388083,Rotation / Transition
2021-08-03,-0.0037920259902843867,1.007897638539035,-0.006060203127840724,0.07174862291405168,0.13808497891743018,0.6666666666666666,0.007594523893295431,-0.0029754846212661046,0.2835370703033304,-1.1538064252185163,0.04615234283015563,-0.019142472469527716,Rotation / Transition
2021-08-04,-0.005262225926564519,1.0026077838661798,-0.01127680139931031,0.07401439276329799,0.1528396154462583,0.5,0.0076760552642110525,-0.007880737955204165,0.2815152847268354,-0.8874139675518108,0.04406789447647818,-0.019142472469527605,Rotation / Transition
2021-08-05,0.002658735081983258,1.0052769991504114,-0.008644550666723094,0.06657947306856064,0.116783096481765,0.6666666666666666,0.007481793063960013,0.004165187614170396,0.2896905962876499,-1.1808874285848527,0.045398147695595095,-0.019028952539560606,Rotation / Transition
2021-08-06,-0.0015608357160770876,1.0037091508007379,-0.010190686713295927,0.06258744972458827,0.09181333519897504,0.6666666666666666,0.007362743367827452,-0.0038335260338702905,0.28928533137736534,-1.2759025812812945,0.06115063044762295,-0.0232189788717323,Rotation / Transition
2021-08-09,0.0014451070213881145,1.0051606664871424,-0.008759272300426613,0.06100831722920537,0.08511536364073188,0.6666666666666666,0.007301729381451352,0.0017805284853437498,0.30525823549441256,-1.152617053985714,0.06048970830516407,-0.020746553867555972,Rotation / Transition
2021-08-10,-0.003075652264658668,1.002073891163986,-0.011803300503663072,0.06190869037425395,0.09522793847657772,0.6666666666666666,0.007223583925281414,-0.00016707227585133254,0.33127811974710547,-0.9017471462739227,0.06068856339681842,-0.019708117381810886,Rotation / Transition
2021-08-11,-0.0010598750309251947,1.001012380701186,-0.012850110669130332,0.061780280372033564,0.07846667439176526,0.5,0.0076196414871622115,0.00029551276262133387,0.3322178737931471,-0.550879964254801,0.062303437256892386,-0.020337421905485265,Rotation / Transition
2021-08-12,-0.003083758056150465,0.9979302554147053,-0.015889553231590914,0.0624294425875571,0.07993699174172912,0.5,0.007703270022278522,-0.004363801013056298,0.32075952958938786,-0.6322037055243416,0.06194512356235675,-0.02082918389451427,Rotation / Transition
2021-08-13,-4.077199130699446e-05,0.9978895686404525,-0.015929676556212247,0.05304361086751432,-0.0005980887543868523,0.6666666666666666,0.00792866624756263,-0.01301827749530249,0.3206374408432994,-0.933671454769793,0.0619352589286512,-0.02154655910624559,Rotation / Transition
2021-08-16,-0.0024651038120921953,0.9954326967270565,-0.018352524549071436,0.05324541270512399,-0.00715117174570549,0.5,0.00800813561303238,-0.01594819723385754,0.3046455956591124,-0.845078963626552,0.0619425801394176,-0.02154655910624559,Rotation / Transition
2021-08-17,0.0010720375274206144,0.9965004101461392,-0.01729959732878439,0.051997784262433296,0.0038593729399960864,0.5,0.0078019387091824545,-0.010618344868842685,0.30388529084182037,-0.9132665749096406,0.06151884882351515,-0.020578376802747544,Rotation / Transition
2021-08-18,-0.003958168163490298,0.9925638897920492,-0.021181602893157736,0.05328811863979528,0.0088969063640979,0.5,0.007950257645205237,-0.012934337013739585,0.31527598088659214,-0.7365579541119214,0.06232021330230939,-0.020578376802747544,Rotation / Transition
2021-08-19,0.0027999272988112147,0.995346890805014,-0.01843714219025261,0.048013639258157145,-0.02633856511116174,0.5,0.007722201269745349,-0.016661964767357595,0.29930076062557676,-1.043712783668557,0.06365633313711948,-0.020578376802747655,Rotation / Transition
2021-08-20,-0.004538902694416702,0.990839345513759,-0.022882264869254376,0.04955957006364885,-0.013720750201618614,0.5,0.007992496887005355,-0.021465989964171005,0.30074026575598084,-0.9134327831562221,0.0620704456166456,-0.020578376802747655,Rotation / Transition
2021-08-23,0.0025693271626619683,0.9933884092450725,-0.020368501774235548,0.05050046340020341,-0.026910653345912645,0.6666666666666666,0.008187506089420305,-0.020293525128659343,0.30474202713555393,-1.050290415970226,0.06568364697103482,-0.020578376802747544,Rotation / Transition
2021-08-24,0.001271230508184266,0.9946520379088643,-0.019122372435911528,0.04863630693836165,-0.0387610026833465,0.5,0.008088023487228178,-0.013872667480382779,0.3026618155404604,-0.8994181843176625,0.06627477083674607,-0.020578376802747433,Rotation / Transition
2021-08-25,-6.887203943758043e-05,0.9945835365534238,-0.019189925152287235,0.04600542648765691,-0.04920845509370756,0.5,0.008016470338238428,-0.009007619639116747,0.30849955744227014,-0.8904581737532461,0.06669547787217273,-0.020578376802747544,Rotation / Transition
2021-08-26,0.0008105281466613453,0.9953900012910399,-0.018394628718561457,0.04591810175938039,-0.05725196003696324,0.5,0.008204877096895288,-0.009227487307057471,0.3034692385947592,-0.8876466149325881,0.0666016090086321,-0.01927617800736703,Rotation / Transition
2021-08-27,-0.0019345209704368926,0.9934662598188352,-0.020291729311920692,0.0413342638088056,-0.07092295651768254,0.5,0.007976844586129971,-0.016170110446248387,0.3123568654880541,-0.9140366534855863,0.06700477199406811,-0.01927617800736714,Rotation / Transition
2021-08-30,-0.007509758765235001,0.9860335118699253,-0.02762154506310155,0.04621367940479059,-0.05616663110053846,0.5,0.008107911101364756,-0.025723578673965207,0.30292862312655733,-0.9235206814175699,0.061556569445630566,-0.019276178007366918,Rotation / Transition
2021-08-31,0.0027706801259103444,0.9887692835487205,-0.024923659640280427,0.04735130464175216,-0.04085810126891619,0.3333333333333333,0.00802833127961509,-0.019160872557770478,0.3134783718835877,-0.5903598786411697,0.06082031876012117,-0.01927617800736703,Rotation / Transition
2021-09-01,0.0014631474924774086,0.9902170577418907,-0.023495934906683225,0.04521270575483956,-0.05316204122613357,0.3333333333333333,0.0080666366333961,-0.012435499138728549,0.31331579499706,-0.6043551393748012,0.06606235918291173,-0.01927617800736703,Rotation / Transition
2021-09-02,0.003881776237492751,0.9940683288369322,-0.01969799802942873,0.04657751676044511,-0.05362208175846377,0.5,0.00813169966279612,-0.011212457983219053,0.30690746951916614,-0.8706600211460487,0.06413800821070136,-0.010488933823970203,Rotation / Transition
2021-09-03,-0.012396056725235619,0.9818218622092809,-0.031774869813683826,0.06273922305562046,0.04626036954469959,0.3333333333333333,0.008236217913948228,-0.022047678992377587,0.3078803292994194,-0.3939459114420309,0.048018380966694654,-0.010488933823970203,Rotation / Transition
2021-09-06,-0.0005476535383731237,0.981284311201681,-0.03230497656150466,0.06206113124504391,0.03970197466783231,0.3333333333333333,0.008312018744501057,-0.024040439552138824,0.3004708839055217,-0.4538036957990129,0.061492129994074544,-0.010488933823970203,Rotation / Transition
2021-09-07,0.0013261681404738528,0.9825865224766437,-0.031020798922198778,0.062265152264283176,0.04145135726109591,0.3333333333333333,0.008258132225538024,-0.019638619147006306,0.29577290805097634,-0.5159841532371857,0.0617384187946645,-0.010488933823970092,Rotation / Transition
2021-09-08,-0.0050520886120420565,0.9776349267780877,-0.03590382258911573,0.06392197788606725,0.07197216211224805,0.16666666666666666,0.007991028375883131,-0.023630832728123167,0.2955302067113861,-0.33201010678746873,0.05871223186331369,-0.010488933823970092,Rotation / Transition
2021-09-09,-0.0005428688013943509,0.977104343308823,-0.03642705828835702,0.06355435579221805,0.05931828166757414,0.16666666666666666,0.00806720127696417,-0.021089943473367054,0.2951317985452425,-0.3286784279515736,0.0617701931408959,-0.010488933823970092,Rotation / Transition
2021-09-10,-0.002125970202548455,0.9750292551595274,-0.038473409638671074,0.0635442348915849,0.07777933786967038,0.16666666666666666,0.007697361244151366,-0.023175141684608512,0.30277130513718936,-0.35364439581237705,0.06274249435049466,-0.010488933823970092,Rotation / Transition
2021-09-13,0.00031237898609045206,0.9753338813866016,-0.03817300201920393,0.06355174629534228,0.07074952210313298,0.16666666666666666,0.007922214558808248,-0.020397658886425862,0.288829913427409,-0.4256994978158073,0.0637139563305231,-0.012370110605544604,Rotation / Transition
2021-09-14,-0.00043829532067718446,0.9749064907787856,-0.038594473920391836,0.0631170071381258,0.06940143234859036,0.16666666666666666,0.008042195386922326,-0.021907991734523662,0.28460243604990887,-0.43055360542260124,0.06855377871587143,-0.01924777773419295,Rotation / Transition
2021-09-15,0.003223193981560198,0.9780538730994842,-0.03549067803388806,0.06393918974549873,0.0695135222790593,0.16666666666666666,0.008216021700343726,-0.014726629589473166,0.2684005997318158,-0.5296106609396595,0.06930077890364406,-0.023799601046720076,Rotation / Transition
2021-09-16,0.004361288543326551,0.9823287634902341,-0.03127498834064535,0.06531001977180545,0.08293398120312485,0.3333333333333333,0.008034443065235517,-0.01316526834495783,0.2565092786759222,-0.9161332259596747,0.06774517462655155,-0.02704599014537501,Rotation / Transition
2021-09-17,-0.0006240740219087826,0.9817159088811771,-0.031879355850148894,0.06368293350695725,0.06543814384582393,0.16666666666666666,0.008014151490176074,-0.009250439672449911,0.25013240439067963,-0.7878664380350296,0.06836235897375326,-0.02704599014537501,Rotation / Transition
2021-09-20,0.00635990831529402,0.987979428646597,-0.02570257625934602,0.06738999987828535,0.08982818858498606,0.16666666666666666,0.007801186579331225,-0.0054598585198178595,0.2375796868251486,-0.9378663712589027,0.06559882713503243,-0.02704599014537501,Rotation / Transition
2021-09-21,0.0026720914504303472,0.9906229302972653,-0.02309568306580212,0.06799648016790599,0.09691997827252662,0.3333333333333333,0.007762525748255503,-0.004058997577571778,0.24407043563649297,-1.1034734657704497,0.06443374177828547,-0.02704599014537501,Rotation / Transition
2021-09-22,-0.0023764312932010867,0.9882715779861416,-0.025414472741587812,0.06842811647882366,0.11127575949579999,0.3333333333333333,0.007491286426342178,-0.006366556831335284,0.2620762609845219,-0.9948762522922872,0.06527260842526943,-0.027045990145374788,Rotation / Transition
2021-09-23,-0.0009832718106279614,0.9873003159877881,-0.026372284245891442,0.06833180905689613,0.11201998914926244,0.3333333333333333,0.007507527509883445,-0.00816035678862459,0.2732372646150161,-0.8771140630009285,0.06757389227683208,-0.0270459901453749,Rotation / Transition
2021-09-24,0.0023335204888303984,0.9896068916779206,-0.024097651103339723,0.06874544555231552,0.11378719034367836,0.5,0.007602027515481497,-0.0038923153293572996,0.2503415356128956,-1.2990399995010118,0.07216310389380369,-0.02704599014537501,Rotation / Transition
2021-09-27,-0.0006910904207284574,0.9889232201014443,-0.024771854873511412,0.06315570767984342,0.10100403832879629,0.5,0.007273062271522049,0.0029263530151492443,0.24698709530186091,-1.4852235656891983,0.07983048610970103,-0.02704599014537501,Rotation / Transition
2021-09-28,-0.00031457058223531104,0.9886121828724569,-0.025078584712314722,0.06240033041480294,0.10727040141041437,0.5,0.006974934555677557,-0.00015889769299641114,0.240499535522355,-1.6465564356656703,0.08072172463321077,-0.0270459901453749,Rotation / Transition
2021-09-29,-0.007698769138609229,0.9810303089063203,-0.03255546131333109,0.06777855040934133,0.11975828383453808,0.5,0.007190654591094918,-0.009320814324083049,0.23179698796729178,-1.6208999375323534,0.0764254573957993,-0.02704599014537501,Rotation / Transition
